 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
0.715,2.0712e-07,4.8756e-07,5.5844e-07,5.7844e-07,1.6300000000000001e-12,8.02e-12,0.5
0.73,2.103e-07,4.9698e-07,5.6972e-07,5.9192e-07,-3.4100000000000002e-12,-4.800000000000001e-12,0.5
0.745,2.149e-07,5.076e-07,5.837e-07,6.0296e-07,2.44e-12,3.8300000000000004e-12,0.5
0.76,2.1804e-07,5.1754e-07,5.919e-07,6.139e-07,-2.6e-13,-4.42e-12,0.5
0.775,2.211e-07,5.2714e-07,6.06e-07,6.2606e-07,2.0500000000000004e-12,6.09e-12,0.5
0.79,2.2482e-07,5.337e-07,6.1842e-07,6.4176e-07,-3.640000000000001e-12,-4.26e-12,0.5
0.805,2.2716e-07,5.4538e-07,6.2522e-07,6.4978e-07,2.14e-12,4.16e-12,0.5
0.82,2.3118e-07,5.5308e-07,6.3736e-07,6.5894e-07,-2.6e-13,-3.5700000000000007e-12,0.5
0.835,2.3366e-07,5.6118e-07,6.4802e-07,6.697e-07,1.3900000000000001e-12,6.280000000000001e-12,0.5
0.85,2.3728e-07,5.7314e-07,6.6378e-07,6.854e-07,-3.18e-12,-3.28e-12,0.5
0.865,2.3996e-07,5.7788e-07,6.739e-07,6.9536e-07,2.8800000000000002e-12,3.4000000000000005e-12,0.5
0.88,2.4478e-07,5.91e-07,6.8278e-07,7.0646e-07,-3.0000000000000005e-14,-4.83e-12,0.5
0.895,2.4776e-07,6.0156e-07,6.996e-07,7.1798e-07,2.19e-12,3.9300000000000004e-12,0.5
0.91,2.525e-07,6.079e-07,7.0544e-07,7.3314e-07,-2.7300000000000007e-12,-3.3200000000000004e-12,0.5
0.925,2.5528e-07,6.1508e-07,7.1536e-07,7.4004e-07,3.1400000000000004e-12,1.03e-12,0.5
0.94,2.5876e-07,6.1992e-07,7.312599999999999e-07,7.4916e-07,1.0000000000000002e-14,-1.85e-12,0.5
0.955,2.6142e-07,6.273e-07,7.4166e-07,7.621e-07,1.8200000000000003e-12,1.74e-12,0.5
0.97,2.641e-07,6.3658e-07,7.5146e-07,7.7406e-07,-1.6600000000000002e-12,-3.3e-13,0.5
0.985,2.6842e-07,6.5074e-07,7.5822e-07,7.8642e-07,3.0600000000000007e-12,-4.0000000000000006e-14,0.5
1.0,2.7242e-07,6.5752e-07,7.711e-07,7.9524e-07,1.5000000000000004e-13,-2.8e-13,0.5
1.0,2.7224e-07,6.6482e-07,7.680399999999999e-07,7.9846e-07,3.2200000000000004e-12,8.000000000000001e-14,0.5
0.985,2.7054e-07,6.538e-07,7.621599999999999e-07,7.9278e-07,3.3e-13,-2.26e-12,0.5
0.97,2.677e-07,6.5216e-07,7.5494e-07,7.8538e-07,1.9200000000000003e-12,1.7000000000000002e-12,0.5
0.955,2.6502e-07,6.3512e-07,7.509599999999999e-07,7.7034e-07,-1.26e-12,-3.600000000000001e-13,0.5
0.94,2.627e-07,6.3282e-07,7.368e-07,7.608e-07,2.8400000000000004e-12,-3.800000000000001e-13,0.5
0.925,2.601e-07,6.2334e-07,7.3308e-07,7.4598e-07,5.4e-13,8.000000000000001e-14,0.5
0.91,2.5822e-07,6.1808e-07,7.1934e-07,7.371399999999999e-07,1.0500000000000002e-12,-1.27e-12,0.5
0.895,2.5552e-07,6.1104e-07,7.0548e-07,7.241e-07,7.5e-13,5.4e-13,0.5
0.88,2.5222e-07,6.0244e-07,7.0004e-07,7.1596e-07,2.46e-12,-2.0200000000000007e-12,0.5
0.865,2.5034e-07,5.9448e-07,6.8516e-07,7.0486e-07,5.6e-13,2.3000000000000003e-12,0.5
0.85,2.471e-07,5.8292e-07,6.76e-07,6.9984e-07,3.7000000000000004e-13,-3.07e-12,0.5
0.835,2.46e-07,5.7804e-07,6.678e-07,6.8426e-07,1.2800000000000002e-12,2.31e-12,0.5
0.82,2.4206e-07,5.7054e-07,6.617799999999999e-07,6.7554e-07,1.9900000000000002e-12,-4.28e-12,0.5
0.805,2.407e-07,5.6496e-07,6.4884e-07,6.6144e-07,8.800000000000002e-13,4.700000000000001e-12,0.5
0.79,2.3778e-07,5.5546e-07,6.3792e-07,6.5066e-07,-1.5e-12,-4.97e-12,0.5
0.775,2.335e-07,5.4676e-07,6.2566e-07,6.4642e-07,1.8400000000000002e-12,3.46e-12,0.5
0.76,2.3104e-07,5.398e-07,6.1506e-07,6.3316e-07,9.200000000000001e-13,-4.500000000000001e-12,0.5
0.745,2.2904e-07,5.3262e-07,6.0338e-07,6.1722e-07,1.85e-12,5.85e-12,0.5
0.73,2.2486e-07,5.2046e-07,5.9142e-07,6.0816e-07,-1.9900000000000002e-12,-4.950000000000001e-12,0.5
